Area,Count,Event Type,Population,Race,Sex,Year
South Carolina,0,Incidence,236894,Hispanic,Male and Female,2010
South Carolina,55,Mortality,237190,Hispanic,Male and Female,2010
South Carolina,0,Incidence,242415,Hispanic,Male and Female,2011
South Carolina,55,Mortality,237190,Hispanic,Male and Female,2011
South Carolina,6549,Incidence,1384465,White,Female,1999
South Carolina,2721,Mortality,1384465,White,Female,1999
South Carolina,6544,Incidence,1398660,White,Female,2000
South Carolina,2683,Mortality,1398660,White,Female,2000
South Carolina,6889,Incidence,1413144,White,Female,2001
South Carolina,2699,Mortality,1413144,White,Female,2001
South Carolina,7146,Incidence,1428632,White,Female,2002
South Carolina,2753,Mortality,1428632,White,Female,2002
South Carolina,7254,Incidence,1445093,White,Female,2003
South Carolina,2869,Mortality,1445093,White,Female,2003
South Carolina,7196,Incidence,1465409,White,Female,2004
South Carolina,2755,Mortality,1465409,White,Female,2004
South Carolina,7553,Incidence,1487411,White,Female,2005
South Carolina,2873,Mortality,1487411,White,Female,2005
South Carolina,7878,Incidence,1520534,White,Female,2006
South Carolina,3009,Mortality,1520534,White,Female,2006
South Carolina,8253,Incidence,1553349,White,Female,2007
South Carolina,2995,Mortality,1553349,White,Female,2007
South Carolina,41596,Incidence,8006684,White,Female,2009
South Carolina,15169,Mortality,7890295,White,Female,2009
South Carolina,8166,Incidence,1584607,White,Female,2008
South Carolina,3070,Mortality,1584607,White,Female,2008
South Carolina,8246,Incidence,1608428,White,Female,2009
South Carolina,2951,Mortality,1608428,White,Female,2009
South Carolina,8547,Incidence,1622943,White,Female,2010
South Carolina,3144,Mortality,1623377,White,Female,2010
South Carolina,8384,Incidence,1637357,White,Female,2011
South Carolina,3144,Mortality,1623377,White,Female,2011
South Carolina,7731,Incidence,1345376,White,Male,1999
South Carolina,3085,Mortality,1345376,White,Male,1999
South Carolina,7613,Incidence,1363125,White,Male,2000
South Carolina,3236,Mortality,1363125,White,Male,2000
South Carolina,7888,Incidence,1376330,White,Male,2001
South Carolina,3304,Mortality,1376330,White,Male,2001
South Carolina,8449,Incidence,1392100,White,Male,2002
South Carolina,3322,Mortality,1392100,White,Male,2002
South Carolina,8218,Incidence,1405546,White,Male,2003
South Carolina,3278,Mortality,1405546,White,Male,2003
South Carolina,8481,Incidence,1429302,White,Male,2004
South Carolina,3287,Mortality,1429302,White,Male,2004
South Carolina,8811,Incidence,1451305,White,Male,2005
South Carolina,3440,Mortality,1451305,White,Male,2005
South Carolina,9105,Incidence,1482816,White,Male,2006
South Carolina,3450,Mortality,1482816,White,Male,2006
South Carolina,9465,Incidence,1515328,White,Male,2007
South Carolina,3502,Mortality,1515328,White,Male,2007
South Carolina,46418,Incidence,7801674,White,Male,2009
South Carolina,18111,Mortality,7691127,White,Male,2009
South Carolina,9274,Incidence,1545011,White,Male,2008
South Carolina,3697,Mortality,1545011,White,Male,2008
South Carolina,9276,Incidence,1566348,White,Male,2009
South Carolina,3711,Mortality,1566348,White,Male,2009
South Carolina,9390,Incidence,1581073,White,Male,2010
South Carolina,3751,Mortality,1581624,White,Male,2010
South Carolina,9013,Incidence,1593914,White,Male,2011
South Carolina,3751,Mortality,1581624,White,Male,2011
South Carolina,14280,Incidence,2729841,White,Male and Female,1999
South Carolina,5806,Mortality,2729841,White,Male and Female,1999
South Carolina,14157,Incidence,2761785,White,Male and Female,2000
South Carolina,5919,Mortality,2761785,White,Male and Female,2000
South Carolina,14777,Incidence,2789474,White,Male and Female,2001
South Carolina,6003,Mortality,2789474,White,Male and Female,2001
South Carolina,15595,Incidence,2820732,White,Male and Female,2002
South Carolina,6075,Mortality,2820732,White,Male and Female,2002
South Carolina,15472,Incidence,2850639,White,Male and Female,2003
South Carolina,6147,Mortality,2850639,White,Male and Female,2003
South Carolina,15677,Incidence,2894711,White,Male and Female,2004
South Carolina,6042,Mortality,2894711,White,Male and Female,2004
South Carolina,16364,Incidence,2938716,White,Male and Female,2005
South Carolina,6313,Mortality,2938716,White,Male and Female,2005
South Carolina,16983,Incidence,3003350,White,Male and Female,2006
South Carolina,6459,Mortality,3003350,White,Male and Female,2006
South Carolina,17718,Incidence,3068677,White,Male and Female,2007
South Carolina,6497,Mortality,3068677,White,Male and Female,2007
South Carolina,88014,Incidence,15808358,White,Male and Female,2009
South Carolina,33280,Mortality,15581422,White,Male and Female,2009
South Carolina,17440,Incidence,3129618,White,Male and Female,2008
South Carolina,6767,Mortality,3129618,White,Male and Female,2008
South Carolina,17522,Incidence,3174776,White,Male and Female,2009
South Carolina,6662,Mortality,3174776,White,Male and Female,2009
South Carolina,17937,Incidence,3204016,White,Male and Female,2010
South Carolina,6895,Mortality,3205001,White,Male and Female,2010
South Carolina,17397,Incidence,3231271,White,Male and Female,2011
South Carolina,6895,Mortality,3205001,White,Male and Female,2011
South Dakota,754,Mortality,378500,All Races,Female,1999
South Dakota,769,Mortality,380681,All Races,Female,2000
South Dakota,1795,Incidence,381537,All Races,Female,2001
South Dakota,708,Mortality,381537,All Races,Female,2001
South Dakota,2004,Incidence,382328,All Races,Female,2002
South Dakota,760,Mortality,382328,All Races,Female,2002
South Dakota,1847,Incidence,383633,All Races,Female,2003
South Dakota,775,Mortality,383633,All Races,Female,2003
South Dakota,1748,Incidence,386677,All Races,Female,2004
South Dakota,713,Mortality,386677,All Races,Female,2004
South Dakota,1885,Incidence,389021,All Races,Female,2005
South Dakota,745,Mortality,389021,All Races,Female,2005
South Dakota,1745,Incidence,392420,All Races,Female,2006
South Dakota,707,Mortality,392420,All Races,Female,2006
South Dakota,1926,Incidence,396650,All Races,Female,2007
South Dakota,752,Mortality,396650,All Races,Female,2007
South Dakota,9903,Incidence,2018437,All Races,Female,2009
South Dakota,3709,Mortality,2000416,All Races,Female,2009
South Dakota,1868,Incidence,400236,All Races,Female,2008
South Dakota,754,Mortality,400236,All Races,Female,2008
South Dakota,1993,Incidence,403198,All Races,Female,2009
South Dakota,732,Mortality,403198,All Races,Female,2009
South Dakota,1977,Incidence,407741,All Races,Female,2010
South Dakota,764,Mortality,407912,All Races,Female,2010
South Dakota,2139,Incidence,410612,All Races,Female,2011
South Dakota,764,Mortality,407912,All Races,Female,2011
South Dakota,878,Mortality,371912,All Races,Male,1999
South Dakota,828,Mortality,375163,All Races,Male,2000
South Dakota,2143,Incidence,376435,All Races,Male,2001
South Dakota,882,Mortality,376435,All Races,Male,2001
South Dakota,2318,Incidence,377692,All Races,Male,2002
South Dakota,802,Mortality,377692,All Races,Male,2002
South Dakota,2134,Incidence,380096,All Races,Male,2003
South Dakota,861,Mortality,380096,All Races,Male,2003
South Dakota,2251,Incidence,383719,All Races,Male,2004
South Dakota,842,Mortality,383719,All Races,Male,2004
South Dakota,2021,Incidence,386472,All Races,Male,2005
South Dakota,867,Mortality,386472,All Races,Male,2005
South Dakota,2066,Incidence,390613,All Races,Male,2006
South Dakota,863,Mortality,390613,All Races,Male,2006
South Dakota,2120,Incidence,394973,All Races,Male,2007
South Dakota,860,Mortality,394973,All Races,Male,2007
South Dakota,10662,Incidence,2019193,All Races,Male,2009
South Dakota,4201,Mortality,1997029,All Races,Male,2009
South Dakota,2138,Incidence,398888,All Races,Male,2008
South Dakota,816,Mortality,398888,All Races,Male,2008
South Dakota,2157,Incidence,403869,All Races,Male,2009
South Dakota,771,Mortality,403869,All Races,Male,2009
South Dakota,2072,Incidence,408482,All Races,Male,2010
South Dakota,891,Mortality,408686,All Races,Male,2010
South Dakota,2175,Incidence,412981,All Races,Male,2011
South Dakota,891,Mortality,408686,All Races,Male,2011
South Dakota,1632,Mortality,750412,All Races,Male and Female,1999
South Dakota,1597,Mortality,755844,All Races,Male and Female,2000
South Dakota,3938,Incidence,757972,All Races,Male and Female,2001
South Dakota,1590,Mortality,757972,All Races,Male and Female,2001
South Dakota,4322,Incidence,760020,All Races,Male and Female,2002
South Dakota,1562,Mortality,760020,All Races,Male and Female,2002
South Dakota,3981,Incidence,763729,All Races,Male and Female,2003
South Dakota,1636,Mortality,763729,All Races,Male and Female,2003
South Dakota,3999,Incidence,770396,All Races,Male and Female,2004
South Dakota,1555,Mortality,770396,All Races,Male and Female,2004
South Dakota,3906,Incidence,775493,All Races,Male and Female,2005
South Dakota,1612,Mortality,775493,All Races,Male and Female,2005
South Dakota,3811,Incidence,783033,All Races,Male and Female,2006
South Dakota,1570,Mortality,783033,All Races,Male and Female,2006
South Dakota,4046,Incidence,791623,All Races,Male and Female,2007
South Dakota,1612,Mortality,791623,All Races,Male and Female,2007
South Dakota,20565,Incidence,4037630,All Races,Male and Female,2009
South Dakota,7910,Mortality,3997445,All Races,Male and Female,2009
South Dakota,4006,Incidence,799124,All Races,Male and Female,2008
South Dakota,1570,Mortality,799124,All Races,Male and Female,2008
South Dakota,4150,Incidence,807067,All Races,Male and Female,2009
South Dakota,1503,Mortality,807067,All Races,Male and Female,2009
South Dakota,4049,Incidence,816223,All Races,Male and Female,2010
South Dakota,1655,Mortality,816598,All Races,Male and Female,2010
South Dakota,4314,Incidence,823593,All Races,Male and Female,2011
South Dakota,1655,Mortality,816598,All Races,Male and Female,2011
South Dakota,0,Mortality,1691,Black,Female,1999
South Dakota,0,Mortality,2321,Black,Female,2000
South Dakota,0,Incidence,2664,Black,Female,2001
South Dakota,0,Mortality,2664,Black,Female,2001
South Dakota,0,Incidence,3020,Black,Female,2002
South Dakota,0,Mortality,3020,Black,Female,2002
South Dakota,0,Incidence,3310,Black,Female,2003
South Dakota,0,Mortality,3310,Black,Female,2003
South Dakota,0,Incidence,3595,Black,Female,2004
South Dakota,0,Mortality,3595,Black,Female,2004
South Dakota,0,Incidence,3977,Black,Female,2005
South Dakota,0,Mortality,3977,Black,Female,2005
South Dakota,0,Incidence,4202,Black,Female,2006
South Dakota,0,Mortality,4202,Black,Female,2006
South Dakota,0,Incidence,4646,Black,Female,2007
South Dakota,0,Mortality,4646,Black,Female,2007
South Dakota,32,Incidence,26580,Black,Female,2009
South Dakota,0,Mortality,24658,Black,Female,2009
South Dakota,0,Incidence,4950,Black,Female,2008
South Dakota,0,Mortality,4950,Black,Female,2008
South Dakota,0,Incidence,5205,Black,Female,2009
South Dakota,0,Mortality,5205,Black,Female,2009
South Dakota,0,Incidence,5660,Black,Female,2010
South Dakota,0,Mortality,5655,Black,Female,2010
South Dakota,0,Incidence,6119,Black,Female,2011
South Dakota,0,Mortality,5655,Black,Female,2011
South Dakota,0,Mortality,3058,Black,Male,1999
South Dakota,0,Mortality,3864,Black,Male,2000
South Dakota,0,Incidence,4222,Black,Male,2001
South Dakota,0,Mortality,4222,Black,Male,2001
South Dakota,0,Incidence,4553,Black,Male,2002
South Dakota,0,Mortality,4553,Black,Male,2002
South Dakota,0,Incidence,4878,Black,Male,2003
South Dakota,0,Mortality,4878,Black,Male,2003
South Dakota,0,Incidence,5233,Black,Male,2004
South Dakota,0,Mortality,5233,Black,Male,2004
South Dakota,0,Incidence,5570,Black,Male,2005
South Dakota,0,Mortality,5570,Black,Male,2005
South Dakota,0,Incidence,5971,Black,Male,2006
South Dakota,0,Mortality,5971,Black,Male,2006
South Dakota,0,Incidence,6436,Black,Male,2007
South Dakota,0,Mortality,6436,Black,Male,2007
South Dakota,42,Incidence,37371,Black,Male,2009
South Dakota,0,Mortality,34726,Black,Male,2009
South Dakota,0,Incidence,6848,Black,Male,2008
South Dakota,0,Mortality,6848,Black,Male,2008
South Dakota,0,Incidence,7540,Black,Male,2009
South Dakota,0,Mortality,7540,Black,Male,2009
South Dakota,0,Incidence,7927,Black,Male,2010
South Dakota,0,Mortality,7931,Black,Male,2010
South Dakota,0,Incidence,8620,Black,Male,2011
South Dakota,0,Mortality,7931,Black,Male,2011
South Dakota,0,Mortality,4749,Black,Male and Female,1999
South Dakota,0,Mortality,6185,Black,Male and Female,2000
South Dakota,0,Incidence,6886,Black,Male and Female,2001
South Dakota,0,Mortality,6886,Black,Male and Female,2001
South Dakota,0,Incidence,7573,Black,Male and Female,2002
South Dakota,0,Mortality,7573,Black,Male and Female,2002
South Dakota,0,Incidence,8188,Black,Male and Female,2003
South Dakota,0,Mortality,8188,Black,Male and Female,2003
South Dakota,0,Incidence,8828,Black,Male and Female,2004
South Dakota,0,Mortality,8828,Black,Male and Female,2004
South Dakota,0,Incidence,9547,Black,Male and Female,2005
South Dakota,0,Mortality,9547,Black,Male and Female,2005
South Dakota,19,Incidence,10173,Black,Male and Female,2006
South Dakota,0,Mortality,10173,Black,Male and Female,2006
South Dakota,0,Incidence,11082,Black,Male and Female,2007
South Dakota,0,Mortality,11082,Black,Male and Female,2007
South Dakota,74,Incidence,63951,Black,Male and Female,2009
South Dakota,17,Mortality,59384,Black,Male and Female,2009
South Dakota,0,Incidence,11798,Black,Male and Female,2008
South Dakota,0,Mortality,11798,Black,Male and Female,2008
South Dakota,16,Incidence,12745,Black,Male and Female,2009
South Dakota,0,Mortality,12745,Black,Male and Female,2009
South Dakota,16,Incidence,13587,Black,Male and Female,2010
South Dakota,0,Mortality,13586,Black,Male and Female,2010
South Dakota,0,Incidence,14739,Black,Male and Female,2011
South Dakota,0,Mortality,13586,Black,Male and Female,2011
South Dakota,0,Mortality,3877,Hispanic,Female,1999
South Dakota,0,Mortality,5130,Hispanic,Female,2000
South Dakota,0,Incidence,5872,Hispanic,Female,2001
South Dakota,0,Mortality,5872,Hispanic,Female,2001
South Dakota,0,Incidence,6437,Hispanic,Female,2002
South Dakota,0,Mortality,6437,Hispanic,Female,2002
South Dakota,0,Incidence,6985,Hispanic,Female,2003
South Dakota,0,Mortality,6985,Hispanic,Female,2003
South Dakota,0,Incidence,7536,Hispanic,Female,2004
South Dakota,0,Mortality,7536,Hispanic,Female,2004
South Dakota,0,Incidence,8085,Hispanic,Female,2005
South Dakota,0,Mortality,8085,Hispanic,Female,2005
South Dakota,0,Incidence,8470,Hispanic,Female,2006
South Dakota,0,Mortality,8470,Hispanic,Female,2006
South Dakota,0,Incidence,8994,Hispanic,Female,2007
South Dakota,0,Mortality,8994,Hispanic,Female,2007
South Dakota,39,Incidence,49503,Hispanic,Female,2009
South Dakota,19,Mortality,47155,Hispanic,Female,2009
South Dakota,0,Incidence,9558,Hispanic,Female,2008
South Dakota,0,Mortality,9558,Hispanic,Female,2008
South Dakota,0,Incidence,9913,Hispanic,Female,2009
South Dakota,0,Mortality,9913,Hispanic,Female,2009
South Dakota,0,Incidence,10213,Hispanic,Female,2010
South Dakota,0,Mortality,10220,Hispanic,Female,2010
South Dakota,0,Incidence,10825,Hispanic,Female,2011
South Dakota,0,Mortality,10220,Hispanic,Female,2011
South Dakota,0,Mortality,4315,Hispanic,Male,1999
South Dakota,0,Mortality,5865,Hispanic,Male,2000
South Dakota,0,Incidence,6709,Hispanic,Male,2001
South Dakota,0,Mortality,6709,Hispanic,Male,2001
South Dakota,0,Incidence,7368,Hispanic,Male,2002
South Dakota,0,Mortality,7368,Hispanic,Male,2002
South Dakota,0,Incidence,8103,Hispanic,Male,2003
South Dakota,0,Mortality,8103,Hispanic,Male,2003
South Dakota,0,Incidence,8835,Hispanic,Male,2004
South Dakota,0,Mortality,8835,Hispanic,Male,2004
South Dakota,0,Incidence,9464,Hispanic,Male,2005
South Dakota,0,Mortality,9464,Hispanic,Male,2005
South Dakota,0,Incidence,10138,Hispanic,Male,2006
South Dakota,0,Mortality,10138,Hispanic,Male,2006
South Dakota,0,Incidence,10632,Hispanic,Male,2007
South Dakota,0,Mortality,10632,Hispanic,Male,2007
South Dakota,40,Incidence,58544,Hispanic,Male,2009
South Dakota,0,Mortality,55862,Hispanic,Male,2009
South Dakota,0,Incidence,11219,Hispanic,Male,2008
South Dakota,0,Mortality,11219,Hispanic,Male,2008
South Dakota,0,Incidence,11796,Hispanic,Male,2009
South Dakota,0,Mortality,11796,Hispanic,Male,2009
South Dakota,0,Incidence,12053,Hispanic,Male,2010
South Dakota,0,Mortality,12077,Hispanic,Male,2010
South Dakota,0,Incidence,12844,Hispanic,Male,2011
South Dakota,0,Mortality,12077,Hispanic,Male,2011
South Dakota,0,Mortality,8192,Hispanic,Male and Female,1999
South Dakota,0,Mortality,10995,Hispanic,Male and Female,2000
South Dakota,0,Incidence,12581,Hispanic,Male and Female,2001
South Dakota,0,Mortality,12581,Hispanic,Male and Female,2001
South Dakota,0,Incidence,13805,Hispanic,Male and Female,2002
South Dakota,0,Mortality,13805,Hispanic,Male and Female,2002
South Dakota,0,Incidence,15088,Hispanic,Male and Female,2003
South Dakota,0,Mortality,15088,Hispanic,Male and Female,2003
South Dakota,0,Incidence,16371,Hispanic,Male and Female,2004
South Dakota,0,Mortality,16371,Hispanic,Male and Female,2004
South Dakota,0,Incidence,17549,Hispanic,Male and Female,2005
South Dakota,0,Mortality,17549,Hispanic,Male and Female,2005
South Dakota,0,Incidence,18608,Hispanic,Male and Female,2006
South Dakota,0,Mortality,18608,Hispanic,Male and Female,2006
South Dakota,0,Incidence,19626,Hispanic,Male and Female,2007
South Dakota,0,Mortality,19626,Hispanic,Male and Female,2007
South Dakota,79,Incidence,108047,Hispanic,Male and Female,2009
South Dakota,34,Mortality,103017,Hispanic,Male and Female,2009
South Dakota,19,Incidence,20777,Hispanic,Male and Female,2008
South Dakota,0,Mortality,20777,Hispanic,Male and Female,2008
South Dakota,0,Incidence,21709,Hispanic,Male and Female,2009
South Dakota,0,Mortality,21709,Hispanic,Male and Female,2009
South Dakota,18,Incidence,22266,Hispanic,Male and Female,2010
South Dakota,0,Mortality,22297,Hispanic,Male and Female,2010
South Dakota,25,Incidence,23669,Hispanic,Male and Female,2011
South Dakota,0,Mortality,22297,Hispanic,Male and Female,2011
South Dakota,726,Mortality,342471,White,Female,1999
South Dakota,734,Mortality,342586,White,Female,2000
South Dakota,1681,Incidence,342436,White,Female,2001
South Dakota,669,Mortality,342436,White,Female,2001
South Dakota,1855,Incidence,342204,White,Female,2002
South Dakota,727,Mortality,342204,White,Female,2002
South Dakota,1756,Incidence,342490,White,Female,2003
South Dakota,741,Mortality,342490,White,Female,2003
South Dakota,1654,Incidence,344416,White,Female,2004
South Dakota,669,Mortality,344416,White,Female,2004
South Dakota,1766,Incidence,345693,White,Female,2005
South Dakota,704,Mortality,345693,White,Female,2005
South Dakota,1624,Incidence,347971,White,Female,2006
South Dakota,673,Mortality,347971,White,Female,2006
South Dakota,1815,Incidence,350835,White,Female,2007
South Dakota,715,Mortality,350835,White,Female,2007
South Dakota,9276,Incidence,1777310,White,Female,2009
South Dakota,3513,Mortality,1765449,White,Female,2009
South Dakota,1755,Incidence,353220,White,Female,2008
South Dakota,713,Mortality,353220,White,Female,2008
South Dakota,1873,Incidence,355039,White,Female,2009
South Dakota,693,Mortality,355039,White,Female,2009
South Dakota,1833,Incidence,358214,White,Female,2010
South Dakota,719,Mortality,358384,White,Female,2010
South Dakota,2000,Incidence,360002,White,Female,2011
South Dakota,719,Mortality,358384,White,Female,2011
South Dakota,849,Mortality,335726,White,Male,1999
South Dakota,789,Mortality,336597,White,Male,2000
South Dakota,2003,Incidence,336951,White,Male,2001
South Dakota,847,Mortality,336951,White,Male,2001
South Dakota,2171,Incidence,337311,White,Male,2002
South Dakota,763,Mortality,337311,White,Male,2002
South Dakota,2035,Incidence,338605,White,Male,2003
South Dakota,824,Mortality,338605,White,Male,2003
South Dakota,2152,Incidence,341024,White,Male,2004
South Dakota,801,Mortality,341024,White,Male,2004
South Dakota,1923,Incidence,342777,White,Male,2005
South Dakota,821,Mortality,342777,White,Male,2005
South Dakota,1953,Incidence,345639,White,Male,2006
South Dakota,816,Mortality,345639,White,Male,2006
South Dakota,2020,Incidence,348650,White,Male,2007
South Dakota,825,Mortality,348650,White,Male,2007
South Dakota,10107,Incidence,1773754,White,Male,2009
South Dakota,3996,Mortality,1758388,White,Male,2009
South Dakota,2028,Incidence,351398,White,Male,2008
South Dakota,780,Mortality,351398,White,Male,2008
South Dakota,2038,Incidence,354493,White,Male,2009
South Dakota,735,Mortality,354493,White,Male,2009
South Dakota,1972,Incidence,358030,White,Male,2010
South Dakota,840,Mortality,358208,White,Male,2010
South Dakota,2049,Incidence,361183,White,Male,2011
South Dakota,840,Mortality,358208,White,Male,2011
South Dakota,1575,Mortality,678197,White,Male and Female,1999
South Dakota,1523,Mortality,679183,White,Male and Female,2000
South Dakota,3684,Incidence,679387,White,Male and Female,2001
South Dakota,1516,Mortality,679387,White,Male and Female,2001
South Dakota,4026,Incidence,679515,White,Male and Female,2002
South Dakota,1490,Mortality,679515,White,Male and Female,2002
South Dakota,3791,Incidence,681095,White,Male and Female,2003
South Dakota,1565,Mortality,681095,White,Male and Female,2003
South Dakota,3806,Incidence,685440,White,Male and Female,2004
South Dakota,1470,Mortality,685440,White,Male and Female,2004
South Dakota,3689,Incidence,688470,White,Male and Female,2005
South Dakota,1525,Mortality,688470,White,Male and Female,2005
South Dakota,3577,Incidence,693610,White,Male and Female,2006
South Dakota,1489,Mortality,693610,White,Male and Female,2006
South Dakota,3835,Incidence,699485,White,Male and Female,2007
South Dakota,1540,Mortality,699485,White,Male and Female,2007
South Dakota,19383,Incidence,3551064,White,Male and Female,2009
South Dakota,7509,Mortality,3523837,White,Male and Female,2009
South Dakota,3783,Incidence,704618,White,Male and Female,2008
South Dakota,1493,Mortality,704618,White,Male and Female,2008
South Dakota,3911,Incidence,709532,White,Male and Female,2009
South Dakota,1428,Mortality,709532,White,Male and Female,2009
South Dakota,3805,Incidence,716244,White,Male and Female,2010
South Dakota,1559,Mortality,716592,White,Male and Female,2010
South Dakota,4049,Incidence,721185,White,Male and Female,2011
South Dakota,1559,Mortality,716592,White,Male and Female,2011
Tennessee,5474,Mortality,2897466,All Races,Female,1999
Tennessee,5718,Mortality,2926133,All Races,Female,2000
Tennessee,5637,Mortality,2948421,All Races,Female,2001
Tennessee,5794,Mortality,2971873,All Races,Female,2002
Tennessee,5940,Mortality,3000983,All Races,Female,2003
Tennessee,13072,Incidence,3027931,All Races,Female,2004
Tennessee,5891,Mortality,3027931,All Races,Female,2004
Tennessee,14247,Incidence,3068439,All Races,Female,2005
Tennessee,6082,Mortality,3068439,All Races,Female,2005
Tennessee,14819,Incidence,3121455,All Races,Female,2006
Tennessee,6021,Mortality,3121455,All Races,Female,2006
Tennessee,14967,Incidence,3162280,All Races,Female,2007
Tennessee,5966,Mortality,3162280,All Races,Female,2007
Tennessee,78305,Incidence,16136513,All Races,Female,2009
Tennessee,30269,Mortality,15977695,All Races,Female,2009
Tennessee,15351,Incidence,3203115,All Races,Female,2008
Tennessee,5988,Mortality,3203115,All Races,Female,2008
Tennessee,16068,Incidence,3231769,All Races,Female,2009
Tennessee,6151,Mortality,3231769,All Races,Female,2009
Tennessee,15949,Incidence,3258842,All Races,Female,2010
Tennessee,6143,Mortality,3259076,All Races,Female,2010
Tennessee,15970,Incidence,3280507,All Races,Female,2011
Tennessee,6143,Mortality,3259076,All Races,Female,2011
Tennessee,6467,Mortality,2741240,All Races,Male,1999
Tennessee,6621,Mortality,2777586,All Races,Male,2000
Tennessee,6592,Mortality,2802368,All Races,Male,2001
Tennessee,6724,Mortality,2824045,All Races,Male,2002
Tennessee,6673,Mortality,2846829,All Races,Male,2003
Tennessee,14455,Incidence,2882878,All Races,Male,2004
Tennessee,6695,Mortality,2882878,All Races,Male,2004
Tennessee,15839,Incidence,2922618,All Races,Male,2005
Tennessee,6913,Mortality,2922618,All Races,Male,2005
Tennessee,16127,Incidence,2967311,All Races,Male,2006
Tennessee,7030,Mortality,2967311,All Races,Male,2006
Tennessee,17031,Incidence,3013447,All Races,Male,2007
Tennessee,7195,Mortality,3013447,All Races,Male,2007
Tennessee,87736,Incidence,15349104,All Races,Male,2009
Tennessee,36180,Mortality,15197664,All Races,Male,2009
Tennessee,17483,Incidence,3044296,All Races,Male,2008
Tennessee,7174,Mortality,3044296,All Races,Male,2008
Tennessee,17746,Incidence,3074250,All Races,Male,2009
Tennessee,7331,Mortality,3074250,All Races,Male,2009
Tennessee,17624,Incidence,3097831,All Races,Male,2010
Tennessee,7450,Mortality,3098360,All Races,Male,2010
Tennessee,17852,Incidence,3119280,All Races,Male,2011
Tennessee,7450,Mortality,3098360,All Races,Male,2011
Tennessee,11941,Mortality,5638706,All Races,Male and Female,1999
Tennessee,12339,Mortality,5703719,All Races,Male and Female,2000
Tennessee,12229,Mortality,5750789,All Races,Male and Female,2001
Tennessee,12518,Mortality,5795918,All Races,Male and Female,2002
Tennessee,12613,Mortality,5847812,All Races,Male and Female,2003
Tennessee,27527,Incidence,5910809,All Races,Male and Female,2004
Tennessee,12586,Mortality,5910809,All Races,Male and Female,2004
Tennessee,30086,Incidence,5991057,All Races,Male and Female,2005
Tennessee,12995,Mortality,5991057,All Races,Male and Female,2005
Tennessee,30946,Incidence,6088766,All Races,Male and Female,2006
Tennessee,13051,Mortality,6088766,All Races,Male and Female,2006
Tennessee,31998,Incidence,6175727,All Races,Male and Female,2007
Tennessee,13161,Mortality,6175727,All Races,Male and Female,2007
Tennessee,166041,Incidence,31485617,All Races,Male and Female,2009
Tennessee,66449,Mortality,31175359,All Races,Male and Female,2009
Tennessee,32834,Incidence,6247411,All Races,Male and Female,2008
Tennessee,13162,Mortality,6247411,All Races,Male and Female,2008
Tennessee,33814,Incidence,6306019,All Races,Male and Female,2009
Tennessee,13482,Mortality,6306019,All Races,Male and Female,2009
Tennessee,33573,Incidence,6356673,All Races,Male and Female,2010
Tennessee,13593,Mortality,6357436,All Races,Male and Female,2010
Tennessee,33822,Incidence,6399787,All Races,Male and Female,2011
Tennessee,13593,Mortality,6357436,All Races,Male and Female,2011
Tennessee,806,Mortality,498124,Black,Female,1999
Tennessee,831,Mortality,504726,Black,Female,2000
Tennessee,890,Mortality,511432,Black,Female,2001
Tennessee,814,Mortality,518526,Black,Female,2002
Tennessee,880,Mortality,525884,Black,Female,2003
Tennessee,1676,Incidence,532743,Black,Female,2004
Tennessee,863,Mortality,532743,Black,Female,2004
Tennessee,1842,Incidence,541616,Black,Female,2005
Tennessee,920,Mortality,541616,Black,Female,2005
Tennessee,1966,Incidence,553316,Black,Female,2006
Tennessee,936,Mortality,553316,Black,Female,2006
Tennessee,1871,Incidence,560563,Black,Female,2007
Tennessee,869,Mortality,560563,Black,Female,2007
Tennessee,10153,Incidence,2873243,Black,Female,2009
Tennessee,4487,Mortality,2838205,Black,Female,2009
Tennessee,1900,Incidence,567920,Black,Female,2008
Tennessee,874,Mortality,567920,Black,Female,2008
Tennessee,2144,Incidence,574662,Black,Female,2009
Tennessee,891,Mortality,574662,Black,Female,2009
Tennessee,2142,Incidence,581695,Black,Female,2010
Tennessee,917,Mortality,581744,Black,Female,2010
Tennessee,2096,Incidence,588403,Black,Female,2011
Tennessee,917,Mortality,581744,Black,Female,2011
Tennessee,966,Mortality,441667,Black,Male,1999
Tennessee,956,Mortality,449151,Black,Male,2000
Tennessee,908,Mortality,455746,Black,Male,2001
Tennessee,926,Mortality,461730,Black,Male,2002
Tennessee,911,Mortality,467559,Black,Male,2003
Tennessee,1666,Incidence,476334,Black,Male,2004
Tennessee,909,Mortality,476334,Black,Male,2004
Tennessee,2017,Incidence,484756,Black,Male,2005
Tennessee,997,Mortality,484756,Black,Male,2005
Tennessee,1872,Incidence,494284,Black,Male,2006
Tennessee,969,Mortality,494284,Black,Male,2006
Tennessee,1923,Incidence,501624,Black,Male,2007
Tennessee,964,Mortality,501624,Black,Male,2007
Tennessee,10669,Incidence,2567419,Black,Male,2009
Tennessee,4869,Mortality,2535540,Black,Male,2009
Tennessee,2092,Incidence,506764,Black,Male,2008
Tennessee,925,Mortality,506764,Black,Male,2008
Tennessee,2193,Incidence,513012,Black,Male,2009
Tennessee,1023,Mortality,513012,Black,Male,2009
Tennessee,2145,Incidence,519777,Black,Male,2010
